	SALL4 sum gb	SALL4 sum promoter	ATACseq sum gb	ATACseq sum promoter	H3K27ac sum gb	H3K27ac sum promoter
ENSMUSG00000117494	3.4051539049886435	3.423738886973145	3.826543004891288	4.3414054387345535	3.346690301961436	3.6136639994748263
ENSMUSG00000026922	3.870994464033364	3.2296971971840702	4.467633851750569	4.227722978143182	4.004639775489422	3.6026748968027094
ENSMUSG00000072623	4.035056391374654	3.358533810955007	3.9219089229110455	3.9991870655178623	3.652991932680592	3.010418798804416
ENSMUSG00000078611	3.1017218768056143	3.0716776936290517	3.3208476557117548	3.173036513014799	3.381626272097466	3.2812464830523984
ENSMUSG00000034908	4.04847028943371	3.2647257617049	4.374926425206659	4.129073807553369	4.142640489611814	3.608815021356976
ENSMUSG00000113136	3.304670010555686	3.076413468839073	3.900507118262769	2.87298547860002	3.4008525878213938	2.91781693982392
ENSMUSG00000022033	3.968677481359832	3.297752488792797	3.992764340260936	3.998488024072519	3.980195919169241	3.5795369501853025
ENSMUSG00000110552	3.132094181978574	3.1304928734240174	2.915538491799558	3.2068077755554456	2.9640420748139205	2.908998897954849
ENSMUSG00000038257	5.160975462287602	3.511264663318354	4.907640057642254	3.9214598030397063	4.910493403198079	3.0121764259718926
ENSMUSG00000041298	4.57983997504787	3.363999726349038	4.715526610914004	4.403898207201816	4.597704233632972	3.762622116778169
ENSMUSG00000030105	4.558195592255442	3.2744880647078283	4.616449676011748	4.044596120946799	4.582303749991117	3.703184511329061
ENSMUSG00000020183	4.547730822614138	3.287686798314525	4.670314703707172	3.968263083863448	4.38938760667584	2.91100731151663
ENSMUSG00000034163	4.659340243508354	3.420727325241707	4.499209646092189	4.490801232562755	4.649909237281275	3.7449111192084654
ENSMUSG00000044024	3.3215031527465304	3.227724777670623	3.968571386188465	4.0275858567938325	3.3522621314687098	3.3522819119181406
ENSMUSG00000044912	5.229945358887535	3.199982683574876	5.200179092853144	3.595302950850612	5.132037040532475	2.653851662490735
ENSMUSG00000100356	3.149506493804338	2.917175593541206	3.043161788143643	2.711004096210627	3.227358934697885	2.9541353702527458
ENSMUSG00000036053	5.30799137874524	3.350406326007607	5.419523385562038	4.092645145252371	5.400028279375664	3.4305877752356544
